,datetime,mkt_value,margin,pnl,cash,net_asset,net_value
182,2007-09-21,8937420.56,4468710.28,-361986.3299999996,5042074.330000016,9510784.610000016,0.9510784610000016
183,2007-09-24,8409502.579999998,4204751.289999999,-22067.73000000068,5283965.590000017,9488716.880000016,0.9488716880000015
184,2007-09-25,8389978.14,4194989.07,9251.710000000428,5302979.520000016,9497968.590000017,0.9497968590000017
185,2007-09-26,9397966.010000002,4698983.005000001,-106885.69999999925,4692099.885000017,9391082.890000017,0.9391082890000018
186,2007-09-27,10280741.47,5140370.735,-56776.95000000077,4193935.205000016,9334305.940000016,0.9334305940000016
187,2007-09-28,11201145.15,5600572.575,181715.54999999935,3915448.915000015,9516021.490000015,0.9516021490000015
188,2007-10-01,12991416.780000001,6495708.390000001,-143473.28999999887,2876839.8100000154,9372548.200000016,0.9372548200000016
189,2007-10-02,14018040.08,7009020.04,160721.86000000016,2524250.0200000154,9533270.060000015,0.9533270060000015
190,2007-10-03,15170296.16,7585148.08,-5504.290000000037,1942617.6900000144,9527765.770000014,0.9527765770000014
191,2007-10-04,15741505.78,7870752.89,-22918.399999999907,1634094.4800000144,9504847.370000014,0.9504847370000014
192,2007-10-05,14877120.269999998,7438560.134999999,-1674.5400000012014,2064612.6950000143,9503172.830000013,0.9503172830000013
193,2007-10-08,14048125.44,7024062.72,-21156.91999999946,2457953.1900000134,9482015.910000013,0.9482015910000013
194,2007-10-09,13192338.900000002,6596169.450000001,115959.3200000003,3001805.7800000124,9597975.230000013,0.9597975230000013
195,2007-10-10,12519068.020000001,6259534.010000001,35675.25999999931,3374116.4800000126,9633650.490000013,0.9633650490000013
196,2007-10-11,11727902.14,5863951.07,-109016.97999999952,3660682.4400000125,9524633.510000013,0.9524633510000012
197,2007-10-12,10766963.59,5383481.795,63225.44000000064,4204377.155000014,9587858.950000014,0.9587858950000014
198,2007-10-15,10004699.25,5002349.625,-23654.680000000633,4561854.645000014,9564204.270000014,0.9564204270000014
199,2007-10-16,9980008.92,4990004.46,-64595.859999999986,4509603.950000015,9499608.410000015,0.9499608410000016
200,2007-10-17,10738642.510000002,5369321.255000001,57141.21999999962,4187428.375000013,9556749.630000014,0.9556749630000014
201,2007-10-18,11634282.469999999,5817141.234999999,-19976.02000000002,3719632.375000015,9536773.610000014,0.9536773610000014
202,2007-10-19,12439231.879999999,6219615.9399999995,-89592.11999999965,3227565.5500000156,9447181.490000015,0.9447181490000015
203,2007-10-22,13143869.950000001,6571934.975000001,31044.02000000095,2906290.535000016,9478225.510000017,0.9478225510000017
204,2007-10-23,14011248.709999999,7005624.3549999995,51888.009999998845,2524489.165000015,9530113.520000014,0.9530113520000014
205,2007-10-24,14916664.95,7458332.475,-39089.32999999961,2032691.7150000148,9491024.190000014,0.9491024190000015
206,2007-10-25,15680810.26,7840405.13,-37108.41999999923,1613510.6400000146,9453915.770000014,0.9453915770000014
207,2007-10-26,16441544.86,8220772.43,122619.00000000047,1355762.3400000148,9576534.770000014,0.9576534770000015
208,2007-10-29,17487567.18,8743783.59,35604.81999999983,868356.0000000149,9612139.590000015,0.9612139590000015
209,2007-10-30,18388409.72,9194204.86,39579.70000000112,457514.43000001647,9651719.290000016,0.9651719290000016
210,2007-10-31,19303415.400000002,9651707.700000001,111553.98000000033,111565.5700000152,9763273.270000016,0.9763273270000016
211,2007-11-01,18596691.950000003,9298345.975000001,-247420.3200000003,217506.97500001453,9515852.950000016,0.9515852950000016
212,2007-11-02,17219130.23,8609565.115,12060.479999999923,918348.3150000162,9527913.430000016,0.9527913430000017
213,2007-11-05,16333526.86,8166763.43,-49644.280000001076,1311505.7200000156,9478269.150000015,0.9478269150000015
214,2007-11-06,15345745.66,7672872.83,122767.23999999999,1928163.5600000154,9601036.390000015,0.9601036390000015
215,2007-11-07,14630110.85,7315055.425,-121649.89999999967,2164331.0650000153,9479386.490000015,0.9479386490000015
216,2007-11-08,13541971.57,6770985.785,21841.209999999497,2730241.915000014,9501227.700000014,0.9501227700000014
217,2007-11-09,12668277.86,6334138.93,-77795.62999999942,3089293.1400000155,9423432.070000015,0.9423432070000015
218,2007-11-12,11218329.760000002,5609164.880000001,-25970.10999999987,3788297.080000015,9397461.960000016,0.9397461960000015
219,2007-11-13,10202919.88,5101459.94,-84391.06000000052,4211610.960000015,9313070.900000015,0.9313070900000016
220,2007-11-14,9579127.17,4789563.585,38289.50999999978,4561796.825000015,9351360.410000015,0.9351360410000015
221,2007-11-15,9084160.44,4542080.22,169793.6499999999,4979073.840000016,9521154.060000015,0.9521154060000016
222,2007-11-16,8705027.97,4352513.985,-8982.59999999986,5159657.475000015,9512171.460000016,0.9512171460000016
223,2007-11-19,8153228.73,4076614.365,73536.71000000031,5509093.8050000165,9585708.170000017,0.9585708170000017
224,2007-11-20,8946637.22,4473318.61,18725.150000000503,5131114.710000017,9604433.320000017,0.9604433320000018
225,2007-11-21,11799693.51,5899846.755,48256.12999999942,3752842.695000016,9652689.450000016,0.9652689450000016
226,2007-11-23,12778278.92,6389139.46,-8660.030000000726,3254889.960000015,9644029.420000015,0.9644029420000014
227,2007-11-26,13685276.58,6842638.29,-68275.35999999894,2733115.7700000154,9575754.060000015,0.9575754060000016
228,2007-11-27,14500382.290000001,7250191.1450000005,26000.49999999837,2351563.415000013,9601754.560000014,0.9601754560000013
229,2007-11-28,15454225.900000002,7727112.950000001,-70280.55000000063,1804361.0600000117,9531474.010000013,0.9531474010000013
230,2007-11-29,16248845.670000002,8124422.835000001,-21794.840000001015,1385256.3350000102,9509679.170000011,0.9509679170000012
231,2007-11-30,17117404.12,8558702.06,28034.999999999418,979012.1100000106,9537714.170000011,0.9537714170000011
232,2007-12-03,18121640.18,9060820.09,-39905.93999999948,436988.1400000118,9497808.230000012,0.9497808230000012
233,2007-12-04,17096031.189999998,8548015.594999999,12745.819999997504,962538.4550000094,9510554.050000008,0.9510554050000009
234,2007-12-05,16167915.16,8083957.58,51275.85999999929,1477872.3300000075,9561829.910000008,0.9561829910000008
235,2007-12-06,15298911.420000002,7649455.710000001,56.399999998509884,1912430.6000000052,9561886.310000006,0.9561886310000006
236,2007-12-07,14342802.059999999,7171401.029999999,-20542.7099999988,2369942.5700000077,9541343.600000007,0.9541343600000007
